Var,availRatio,nonZeroRatio
Var12123, 1.0, 0.0009400000000000519
Var12124, 1.0, 0.8364
Var12125, 1.0, 4.0000000000040004e-05
Var12126, 1.0, 9.999999999998899e-05
Var12127, 1.0, 0.00024000000000001798
Var12128, 1.0, 0.0036199999999999566
Var12129, 1.0, 0.0012199999999999989
Var12130, 1.0, 0.0030999999999999917
Var12131, 1.0, 0.005539999999999989
Var12132, 1.0, 0.0020799999999999708
Var12133, 1.0, 0.013539999999999996
Var12134, 1.0, 0.000260000000000038
Var12135, 1.0, 0.0
Var12136, 1.0, 0.006939999999999946
Var12137, 1.0, 0.0008200000000000429
Var12138, 1.0, 0.0005399999999999849
Var12139, 1.0, 0.041120000000000045
Var12140, 1.0, 0.03081999999999996
Var12141, 1.0, 0.00041999999999997595
Var12142, 1.0, 0.88594
Var12143, 1.0, 0.0009599999999999609
Var12144, 1.0, 0.0034399999999999986
Var12145, 1.0, 0.00546000000000002
Var12146, 1.0, 0.87266
Var12147, 1.0, 0.0
Var12148, 1.0, 0.00027999999999994696
Var12149, 1.0, 0.00038000000000004697
Var12150, 1.0, 0.0022400000000000198
Var12151, 1.0, 0.0
Var12152, 1.0, 0.006460000000000021
Var12153, 1.0, 0.0029000000000000137
Var12154, 0.024819999999999953, 0.98216
Var12155, 1.0, 0.029819999999999958
Var12156, 1.0, 0.13005999999999995
Var12157, 1.0, 7.999999999996898e-05
Var12158, 1.0, 5.999999999994898e-05
Var12159, 1.0, 0.8479
Var12160, 1.0, 0.0
Var12161, 1.0, 0.0047599999999999865
Var12162, 1.0, 0.06003999999999998
Var12163, 1.0, 0.005800000000000027
Var12164, 1.0, 0.0030999999999999917
Var12165, 1.0, 0.0006399999999999739
Var12166, 1.0, 0.19894
Var12167, 0.024800000000000044, 0.97678
Var12168, 1.0, 0.030159999999999965
Var12169, 0.0, 1.0
Var12170, 1.0, 0.0
Var12171, 1.0, 0.0020200000000000218
Var12172, 1.0, 0.48728000000000005
Var12173, 1.0, 0.84426
Var12174, 1.0, 0.0020000000000000018
Var12175, 1.0, 0.007319999999999993
Var12176, 1.0, 0.0
Var12177, 1.0, 0.011600000000000055
Var12178, 1.0, 4.0000000000040004e-05
Var12179, 1.0, 0.0018399999999999528
Var12180, 1.0, 0.0
Var12181, 1.0, 0.0
Var12182, 1.0, 0.0
Var12183, 1.0, 0.0021799999999999597
Var12184, 1.0, 5.999999999994898e-05
Var12185, 1.0, 0.0
Var12186, 1.0, 0.000260000000000038
Var12187, 1.0, 5.999999999994898e-05
Var12188, 1.0, 4.0000000000040004e-05
Var12189, 1.0, 0.0024800000000000377
Var12190, 1.0, 0.0
Var12191, 1.0, 0.00017999999999995797
Var12192, 1.0, 0.0
Var12193, 1.0, 0.00021999999999999797
Var12194, 1.0, 0.0014600000000000168
Var12195, 1.0, 0.0031999999999999806
Var12196, 1.0, 0.020499999999999963
Var12197, 1.0, 0.00041999999999997595
Var12198, 0.47709999999999997, 0.99006
Var12199, 1.0, 0.8512
Var12200, 1.0, 5.999999999994898e-05
Var12201, 1.0, 0.00036000000000002697
Var12202, 1.0, 0.0
Var12203, 1.0, 0.008979999999999988
Var12204, 1.0, 0.0025600000000000067
Var12205, 1.0, 0.0006599999999999939
Var12206, 1.0, 0.00029999999999996696
Var12207, 1.0, 0.005900000000000016
Var12208, 1.0, 0.0016199999999999548
Var12209, 1.0, 0.0013999999999999568
Var12210, 1.0, 5.999999999994898e-05
Var12211, 1.0, 0.0037599999999999856
Var12212, 1.0, 0.00041999999999997595
Var12213, 1.0, 0.015059999999999962
Var12214, 1.0, 0.000160000000000049
Var12215, 1.0, 0.8248
Var12216, 1.0, 0.0007000000000000339
Var12217, 1.0, 0.000140000000000029
Var12218, 1.0, 0.0013800000000000479
Var12219, 1.0, 0.0010799999999999699
Var12220, 1.0, 0.8739
Var12221, 1.0, 0.03056000000000003
Var12222, 1.0, 0.0006800000000000139
Var12223, 1.0, 0.008279999999999954
Var12224, 1.0, 0.0019599999999999618
Var12225, 1.0, 0.0035800000000000276
Var12226, 1.0, 0.0
Var12227, 1.0, 0.006460000000000021
Var12228, 1.0, 0.045619999999999994
Var12229, 1.0, 0.0
Var12230, 1.0, 0.11177999999999999
Var12231, 1.0, 0.0043400000000000105
Var12232, 1.0, 0.000260000000000038
Var12233, 1.0, 0.0017200000000000548
Var12234, 1.0, 0.00024000000000001798
Var12235, 1.0, 0.016700000000000048
Var12236, 1.0, 0.0023999999999999577
Var12237, 1.0, 0.00649999999999995
Var12238, 1.0, 0.0041200000000000125
Var12239, 1.0, 0.0019400000000000528
Var12240, 1.0, 0.0
Var12241, 1.0, 0.01748000000000005
Var12242, 1.0, 0.0032799999999999496
Var12243, 1.0, 0.0
Var12244, 1.0, 0.89506
Var12245, 1.0, 0.22960000000000003
Var12246, 1.0, 0.0012400000000000189
Var12247, 1.0, 0.000260000000000038
Var12248, 1.0, 0.005199999999999982
Var12249, 1.0, 0.0006599999999999939
Var12250, 1.0, 0.0
Var12251, 1.0, 0.84152
Var12252, 1.0, 0.015800000000000036
Var12253, 1.0, 0.006900000000000017
Var12254, 1.0, 0.013820000000000054
Var12255, 1.0, 4.0000000000040004e-05
Var12256, 1.0, 0.019939999999999958
Var12257, 1.0, 0.0049799999999999844
Var12258, 1.0, 0.0012600000000000389
Var12259, 1.0, 0.37622
Var12260, 1.0, 0.00048000000000003595
Var12261, 1.0, 0.01651999999999998
Var12262, 1.0, 0.005680000000000018
Var12263, 1.0, 0.96802
Var12264, 1.0, 4.0000000000040004e-05
Var12265, 1.0, 0.0014199999999999768
Var12266, 1.0, 0.00782000000000005
Var12267, 1.0, 0.0017200000000000548
Var12268, 1.0, 0.0048200000000000465
Var12269, 1.0, 0.00041999999999997595
Var12270, 1.0, 0.0017599999999999838
Var12271, 1.0, 0.012759999999999994
Var12272, 1.0, 0.007220000000000004
Var12273, 1.0, 0.00019999999999997797
Var12274, 1.0, 0.009480000000000044
Var12275, 1.0, 5.999999999994898e-05
Var12276, 1.0, 0.0
Var12277, 1.0, 4.0000000000040004e-05
Var12278, 1.0, 0.008120000000000016
Var12279, 1.0, 0.0029000000000000137
Var12280, 1.0, 0.01529999999999998
Var12281, 1.0, 2.0000000000020002e-05
Var12282, 1.0, 0.00048000000000003595
Var12283, 1.0, 0.00027999999999994696
Var12284, 1.0, 0.0
Var12285, 0.02973999999999999, 0.9819599999999999
Var12286, 1.0, 0.31836
Var12287, 1.0, 0.00012000000000000899
Var12288, 1.0, 0.009140000000000037
Var12289, 1.0, 0.13668000000000002
Var12290, 1.0, 0.0
Var12291, 1.0, 0.015059999999999962
Var12292, 1.0, 0.13946000000000003
Var12293, 0.014040000000000052, 0.98968
Var12294, 1.0, 0.0014199999999999768
Var12295, 1.0, 0.0006399999999999739
Var12296, 1.0, 0.0024199999999999777
Var12297, 1.0, 0.006440000000000001
Var12298, 1.0, 0.0
Var12299, 1.0, 0.0
Var12300, 1.0, 5.999999999994898e-05
Var12301, 1.0, 0.97042
Var12302, 1.0, 0.0034999999999999476
Var12303, 1.0, 0.012580000000000036
Var12304, 1.0, 0.00024000000000001798
Var12305, 1.0, 0.016800000000000037
Var12306, 1.0, 0.38658000000000003
Var12307, 1.0, 0.0028000000000000247
Var12308, 1.0, 0.0020599999999999508
Var12309, 1.0, 0.00012000000000000899
Var12310, 1.0, 0.0011999999999999789
Var12311, 1.0, 0.005619999999999958
Var12312, 1.0, 7.999999999996898e-05
Var12313, 1.0, 0.0
Var12314, 1.0, 0.0005199999999999649
Var12315, 1.0, 0.01307999999999998
Var12316, 1.0, 0.0027399999999999647
Var12317, 1.0, 0.00017999999999995797
Var12318, 1.0, 0.0039799999999999836
Var12319, 1.0, 0.03622000000000003
Var12320, 1.0, 0.89442
Var12321, 1.0, 0.0
Var12322, 1.0, 0.0038599999999999746
Var12323, 0.8553999999999999, 0.6759
Var12324, 1.0, 0.8417600000000001
Var12325, 1.0, 0.0016199999999999548
Var12326, 1.0, 0.019379999999999953
Var12327, 1.0, 0.0024800000000000377
Var12328, 1.0, 0.00034000000000000696
Var12329, 1.0, 0.0009000000000000119
Var12330, 1.0, 0.0029000000000000137
Var12331, 1.0, 0.07550000000000001
Var12332, 1.0, 0.00027999999999994696
Var12333, 1.0, 0.0005199999999999649
Var12334, 1.0, 0.37454
Var12335, 1.0, 0.95738
Var12336, 1.0, 0.014059999999999961
Var12337, 1.0, 4.0000000000040004e-05
Var12338, 1.0, 0.016619999999999968
Var12339, 1.0, 0.0017599999999999838
Var12340, 1.0, 0.88058
Var12341, 1.0, 0.89434
Var12342, 1.0, 0.0023600000000000287
Var12343, 1.0, 0.0015399999999999858
Var12344, 1.0, 0.0043199999999999905
Var12345, 1.0, 2.0000000000020002e-05
Var12346, 1.0, 0.00019999999999997797
Var12347, 1.0, 0.007179999999999964
Var12348, 1.0, 0.007299999999999973
Var12349, 1.0, 0.0027000000000000357
Var12350, 1.0, 0.07052000000000003
Var12351, 1.0, 0.0011799999999999589
Var12352, 1.0, 0.0044199999999999795
Var12353, 1.0, 0.000140000000000029
Var12354, 1.0, 0.5892200000000001
Var12355, 1.0, 0.0
Var12356, 1.0, 2.0000000000020002e-05
Var12357, 0.006879999999999997, 0.99318
Var12358, 1.0, 0.0043600000000000305
Var12359, 1.0, 4.0000000000040004e-05
Var12360, 1.0, 0.0006599999999999939
Var12361, 1.0, 0.07789999999999997
Var12362, 1.0, 0.0033199999999999896
Var12363, 1.0, 0.007480000000000042
Var12364, 1.0, 0.0038799999999999946
Var12365, 1.0, 0.017240000000000033
Var12366, 1.0, 0.00019999999999997797
Var12367, 1.0, 0.0025399999999999867
Var12368, 1.0, 0.0019200000000000328
Var12369, 1.0, 0.655
Var12370, 1.0, 0.8445
Var12371, 1.0, 0.0009599999999999609
Var12372, 1.0, 0.0005600000000000049
Var12373, 1.0, 0.0009000000000000119
Var12374, 1.0, 0.0
Var12375, 1.0, 0.37661999999999995
Var12376, 1.0, 0.0012799999999999478
Var12377, 1.0, 0.0006000000000000449
Var12378, 1.0, 0.01324000000000003
Var12379, 1.0, 9.999999999998899e-05
Var12380, 1.0, 0.73734
Var12381, 1.0, 0.009260000000000046
Var12382, 1.0, 9.999999999998899e-05
Var12383, 1.0, 0.00038000000000004697
Var12384, 1.0, 0.0
Var12385, 1.0, 4.0000000000040004e-05
Var12386, 1.0, 0.0005199999999999649
Var12387, 1.0, 0.0
Var12388, 1.0, 0.0011600000000000499
Var12389, 1.0, 4.0000000000040004e-05
Var12390, 1.0, 0.03283999999999998
Var12391, 1.0, 2.0000000000020002e-05
Var12392, 1.0, 0.031039999999999957
Var12393, 1.0, 0.00038000000000004697
Var12394, 1.0, 0.8155600000000001
Var12395, 1.0, 0.0043400000000000105
Var12396, 1.0, 0.0005199999999999649
Var12397, 1.0, 0.02180000000000004
Var12398, 1.0, 0.0007599999999999829
Var12399, 1.0, 0.0007399999999999629
Var12400, 1.0, 0.03746000000000005
Var12401, 1.0, 0.012619999999999965
Var12402, 1.0, 0.0046199999999999575
Var12403, 1.0, 0.90556
Var12404, 1.0, 0.0011600000000000499
Var12405, 1.0, 0.13454
Var12406, 1.0, 0.027739999999999987
Var12407, 1.0, 0.0
Var12408, 1.0, 0.05576000000000003
Var12409, 1.0, 4.0000000000040004e-05
Var12410, 1.0, 4.0000000000040004e-05
Var12411, 0.03158000000000005, 0.98588
Var12412, 1.0, 0.04712000000000005
Var12413, 1.0, 0.25668
Var12414, 1.0, 0.036819999999999964
Var12415, 1.0, 0.00043999999999999595
Var12416, 1.0, 0.024900000000000033
Var12417, 1.0, 0.9155
Var12418, 1.0, 0.0007599999999999829
Var12419, 1.0, 0.8619
Var12420, 1.0, 0.0019400000000000528
Var12421, 1.0, 0.00034000000000000696
Var12422, 1.0, 0.030959999999999988
Var12423, 1.0, 0.00017999999999995797
Var12424, 1.0, 0.00017999999999995797
Var12425, 1.0, 0.009220000000000006
Var12426, 1.0, 0.011660000000000004
Var12427, 1.0, 0.0016800000000000148
Var12428, 1.0, 0.05884
Var12429, 1.0, 0.0007399999999999629
Var12430, 1.0, 0.005360000000000031
Var12431, 1.0, 0.0024199999999999777
Var12432, 1.0, 0.0013999999999999568
Var12433, 1.0, 0.11707999999999996
Var12434, 1.0, 0.11668
Var12435, 1.0, 0.63068
Var12436, 1.0, 0.009619999999999962
Var12437, 1.0, 0.17281999999999997
Var12438, 1.0, 0.03586
Var12439, 1.0, 0.008440000000000003
Var12440, 1.0, 0.0017399999999999638
Var12441, 1.0, 0.007020000000000026
Var12442, 1.0, 0.0009400000000000519
Var12443, 1.0, 0.016660000000000008
Var12444, 1.0, 0.00038000000000004697
Var12445, 1.0, 0.0049200000000000355
Var12446, 1.0, 0.01992000000000005
Var12447, 1.0, 0.0005399999999999849
Var12448, 1.0, 0.0004999999999999449
Var12449, 1.0, 0.0037199999999999456
Var12450, 1.0, 0.0
Var12451, 1.0, 0.0008000000000000229
Var12452, 1.0, 0.98768
Var12453, 1.0, 0.0
Var12454, 1.0, 0.06357999999999997
Var12455, 1.0, 0.0027599999999999847
Var12456, 1.0, 0.84838
Var12457, 1.0, 0.05059999999999998
Var12458, 1.0, 0.0006599999999999939
Var12459, 1.0, 0.0004999999999999449
Var12460, 1.0, 0.00012000000000000899
Var12461, 1.0, 7.999999999996898e-05
Var12462, 1.0, 0.32986000000000004
Var12463, 1.0, 0.18866000000000005
Var12464, 1.0, 0.05822000000000005
Var12465, 1.0, 5.999999999994898e-05
Var12466, 1.0, 7.999999999996898e-05
Var12467, 1.0, 0.0014600000000000168
Var12468, 1.0, 0.0023800000000000487
Var12469, 1.0, 0.0013199999999999878
Var12470, 1.0, 0.0010799999999999699
Var12471, 1.0, 0.0
Var12472, 1.0, 0.0016000000000000458
Var12473, 1.0, 0.0044199999999999795
Var12474, 1.0, 0.0028799999999999937
Var12475, 1.0, 0.006199999999999983
Var12476, 1.0, 0.00029999999999996696
Var12477, 1.0, 0.81424
Var12478, 1.0, 0.0015600000000000058
Var12479, 1.0, 0.0026599999999999957
Var12480, 1.0, 0.00024000000000001798
Var12481, 1.0, 7.999999999996898e-05
Var12482, 1.0, 0.8599600000000001
Var12483, 1.0, 0.00012000000000000899
Var12484, 1.0, 0.005580000000000029
Var12485, 1.0, 2.0000000000020002e-05
Var12486, 1.0, 0.007240000000000024
Var12487, 1.0, 0.005859999999999976
Var12488, 1.0, 0.06762000000000001
Var12489, 1.0, 0.00017999999999995797
Var12490, 1.0, 0.0
Var12491, 1.0, 0.0
Var12492, 1.0, 0.0024600000000000177
Var12493, 1.0, 0.015599999999999947
Var12494, 1.0, 0.0049799999999999844
Var12495, 1.0, 0.16856000000000004
Var12496, 1.0, 0.0047599999999999865
Var12497, 1.0, 0.0
Var12498, 1.0, 0.00985999999999998
Var12499, 1.0, 0.0006199999999999539
Var12500, 1.0, 2.0000000000020002e-05
Var12501, 1.0, 0.00036000000000002697
Var12502, 1.0, 0.0043600000000000305
Var12503, 1.0, 0.0
Var12504, 1.0, 0.0028399999999999537
Var12505, 1.0, 0.0
Var12506, 1.0, 0.3679
Var12507, 1.0, 0.0
Var12508, 1.0, 0.0005800000000000249
Var12509, 1.0, 0.0008599999999999719
Var12510, 1.0, 5.999999999994898e-05
Var12511, 1.0, 0.95374
Var12512, 1.0, 0.0005600000000000049
Var12513, 1.0, 0.35262000000000004
Var12514, 1.0, 0.02964
Var12515, 1.0, 7.999999999996898e-05
Var12516, 1.0, 0.91078
Var12517, 1.0, 0.0
Var12518, 1.0, 0.0006199999999999539
Var12519, 1.0, 0.0011600000000000499
Var12520, 1.0, 0.0022199999999999998
Var12521, 1.0, 0.0036000000000000476
Var12522, 1.0, 0.0005800000000000249
Var12523, 1.0, 0.019059999999999966
Var12524, 1.0, 0.0012799999999999478
Var12525, 1.0, 0.0010799999999999699
Var12526, 1.0, 0.0023600000000000287
Var12527, 0.014040000000000052, 1.0
Var12528, 1.0, 2.0000000000020002e-05
Var12529, 1.0, 0.024880000000000013
Var12530, 1.0, 0.008120000000000016
Var12531, 1.0, 0.0022400000000000198
Var12532, 1.0, 0.00541999999999998
Var12533, 1.0, 0.00038000000000004697
Var12534, 1.0, 0.02317999999999998
Var12535, 1.0, 0.00034000000000000696
Var12536, 1.0, 0.00029999999999996696
Var12537, 1.0, 0.0
Var12538, 1.0, 0.23463999999999996
Var12539, 1.0, 0.0035399999999999876
Var12540, 1.0, 0.0
Var12541, 1.0, 0.00043999999999999595
Var12542, 1.0, 0.0031799999999999606
Var12543, 1.0, 0.0046199999999999575
Var12544, 1.0, 0.11814000000000002
Var12545, 1.0, 0.8306
Var12546, 1.0, 0.00019999999999997797
Var12547, 1.0, 0.42510000000000003
Var12548, 1.0, 0.00039999999999995595
Var12549, 1.0, 0.000140000000000029
Var12550, 1.0, 0.0020799999999999708
Var12551, 1.0, 0.000140000000000029
Var12552, 1.0, 0.00012000000000000899
Var12553, 1.0, 0.492
Var12554, 0.02973999999999999, 0.98018
Var12555, 1.0, 0.000160000000000049
Var12556, 1.0, 0.32742000000000004
Var12557, 0.024819999999999953, 1.0
Var12558, 1.0, 0.05803999999999998
Var12559, 1.0, 0.00027999999999994696
Var12560, 1.0, 0.00017999999999995797
Var12561, 1.0, 0.0023800000000000487
Var12562, 1.0, 7.999999999996898e-05
Var12563, 1.0, 0.0
Var12564, 1.0, 0.22552000000000005
Var12565, 1.0, 0.0008599999999999719
Var12566, 1.0, 0.0
Var12567, 1.0, 0.0
Var12568, 1.0, 0.02959999999999996
Var12569, 1.0, 0.0005800000000000249
Var12570, 1.0, 0.0007200000000000539
Var12571, 1.0, 0.0010599999999999499
Var12572, 1.0, 0.09260000000000002
Var12573, 1.0, 0.0008000000000000229
Var12574, 1.0, 0.0025399999999999867
Var12575, 1.0, 0.0017000000000000348
Var12576, 1.0, 0.0007399999999999629
Var12577, 1.0, 0.013040000000000052
Var12578, 1.0, 0.0027800000000000047
Var12579, 0.47709999999999997, 0.99174
Var12580, 1.0, 7.999999999996898e-05
Var12581, 1.0, 0.0024800000000000377
Var12582, 1.0, 0.0
Var12583, 1.0, 0.0
Var12584, 1.0, 0.98408
Var12585, 0.03158000000000005, 0.99872
Var12586, 1.0, 0.0028799999999999937
Var12587, 1.0, 9.999999999998899e-05
Var12588, 1.0, 0.94434
Var12589, 1.0, 0.005079999999999973
Var12590, 1.0, 0.0
Var12591, 1.0, 0.0037199999999999456
Var12592, 1.0, 0.0008599999999999719
Var12593, 1.0, 0.0006399999999999739
Var12594, 1.0, 0.047740000000000005
Var12595, 1.0, 0.0031200000000000117
Var12596, 0.03158000000000005, 0.9740800000000001
Var12597, 1.0, 0.5519000000000001
Var12598, 1.0, 0.00041999999999997595
Var12599, 1.0, 7.999999999996898e-05
Var12600, 1.0, 0.0012999999999999678
Var12601, 1.0, 0.0011200000000000099
Var12602, 1.0, 0.0047800000000000065
Var12603, 1.0, 0.0010799999999999699
Var12604, 1.0, 0.008639999999999981
Var12605, 1.0, 0.005759999999999987
Var12606, 1.0, 0.0030200000000000227
Var12607, 1.0, 0.007040000000000046
Var12608, 1.0, 0.02402000000000004
Var12609, 1.0, 0.00029999999999996696
Var12610, 1.0, 0.00017999999999995797
Var12611, 1.0, 0.0
Var12612, 1.0, 0.0013600000000000279
Var12613, 1.0, 0.05693999999999999
Var12614, 1.0, 0.013660000000000005
Var12615, 1.0, 0.006360000000000032
Var12616, 1.0, 0.10085999999999995
Var12617, 1.0, 0.006260000000000043
Var12618, 1.0, 0.0
Var12619, 1.0, 0.01537999999999995
Var12620, 1.0, 0.0030200000000000227
Var12621, 1.0, 0.0
Var12622, 1.0, 4.0000000000040004e-05
Var12623, 1.0, 0.0018000000000000238
Var12624, 1.0, 0.0009000000000000119
Var12625, 1.0, 0.11980000000000002
Var12626, 1.0, 0.0034399999999999986
Var12627, 0.89982, 0.10146
Var12628, 1.0, 0.00021999999999999797
Var12629, 1.0, 0.0
Var12630, 1.0, 0.009159999999999946
Var12631, 1.0, 0.89978
Var12632, 1.0, 0.0019599999999999618
Var12633, 1.0, 0.36528000000000005
Var12634, 1.0, 0.87266
Var12635, 1.0, 0.0037000000000000366
Var12636, 1.0, 0.05513999999999997
Var12637, 1.0, 0.91002
Var12638, 1.0, 0.0042400000000000215
Var12639, 1.0, 0.007059999999999955
Var12640, 1.0, 0.09643999999999997
Var12641, 1.0, 0.0
Var12642, 1.0, 0.09067999999999998
Var12643, 0.024800000000000044, 0.97586
Var12644, 1.0, 0.0
Var12645, 1.0, 0.0025600000000000067
Var12646, 1.0, 0.8632
Var12647, 1.0, 9.999999999998899e-05
Var12648, 1.0, 0.00019999999999997797
Var12649, 1.0, 0.0005800000000000249
Var12650, 1.0, 0.005719999999999947
Var12651, 1.0, 0.005499999999999949
Var12652, 1.0, 0.0
Var12653, 1.0, 0.037919999999999954
Var12654, 1.0, 0.88268
Var12655, 1.0, 0.0023600000000000287
Var12656, 1.0, 0.0
Var12657, 1.0, 0.0
Var12658, 1.0, 0.0029200000000000337
Var12659, 1.0, 0.0
Var12660, 1.0, 0.06289999999999996
Var12661, 1.0, 4.0000000000040004e-05
Var12662, 1.0, 0.000140000000000029
Var12663, 1.0, 0.00017999999999995797
Var12664, 1.0, 0.0046199999999999575
Var12665, 1.0, 0.0006000000000000449
Var12666, 1.0, 0.00031999999999998696
Var12667, 1.0, 0.23328000000000004
Var12668, 1.0, 0.060860000000000025
Var12669, 1.0, 0.87114
Var12670, 1.0, 5.999999999994898e-05
Var12671, 1.0, 0.0
Var12672, 1.0, 0.0009799999999999809
Var12673, 1.0, 0.0008399999999999519
Var12674, 1.0, 0.005240000000000022
Var12675, 1.0, 0.0018399999999999528
Var12676, 1.0, 0.00029999999999996696
Var12677, 1.0, 0.005260000000000042
Var12678, 1.0, 0.01429999999999998
Var12679, 1.0, 0.005140000000000033
Var12680, 1.0, 0.00036000000000002697
Var12681, 1.0, 0.005700000000000038
Var12682, 1.0, 0.0006599999999999939
Var12683, 1.0, 0.008680000000000021
Var12684, 1.0, 4.0000000000040004e-05
Var12685, 1.0, 0.3405
Var12686, 1.0, 0.06977999999999995
Var12687, 1.0, 0.022700000000000053
Var12688, 1.0, 0.0008799999999999919
Var12689, 1.0, 0.0007000000000000339
Var12690, 1.0, 0.0006199999999999539
Var12691, 1.0, 0.0
Var12692, 1.0, 0.0012600000000000389
Var12693, 1.0, 0.0027399999999999647
Var12694, 1.0, 0.0
Var12695, 1.0, 0.89434
Var12696, 1.0, 0.016220000000000012
Var12697, 0.03158000000000005, 0.9905
Var12698, 1.0, 0.0
Var12699, 1.0, 0.11809999999999998
Var12700, 1.0, 0.00038000000000004697
Var12701, 1.0, 0.88202
Var12702, 1.0, 0.0024999999999999467
Var12703, 1.0, 0.00012000000000000899
Var12704, 1.0, 0.0006199999999999539
Var12705, 1.0, 0.0011200000000000099
Var12706, 1.0, 0.6072
Var12707, 1.0, 0.04154000000000002
Var12708, 1.0, 0.0047199999999999465
Var12709, 1.0, 0.00656000000000001
Var12710, 1.0, 0.00019999999999997797
Var12711, 1.0, 0.032340000000000035
Var12712, 1.0, 0.0
Var12713, 1.0, 0.17859999999999998
Var12714, 1.0, 0.005539999999999989
Var12715, 1.0, 0.24856
Var12716, 1.0, 0.0008399999999999519
Var12717, 1.0, 0.0
Var12718, 1.0, 7.999999999996898e-05
Var12719, 1.0, 0.0
Var12720, 1.0, 0.0007399999999999629
Var12721, 1.0, 0.0047599999999999865
Var12722, 1.0, 0.060799999999999965
Var12723, 1.0, 0.0
Var12724, 1.0, 0.09026
Var12725, 1.0, 0.06484000000000001
Var12726, 1.0, 0.18566000000000005
Var12727, 1.0, 0.022399999999999975
Var12728, 1.0, 0.0009400000000000519
Var12729, 1.0, 0.00012000000000000899
Var12730, 1.0, 7.999999999996898e-05
Var12731, 1.0, 0.00029999999999996696
Var12732, 1.0, 0.0008000000000000229
Var12733, 1.0, 0.015680000000000027
Var12734, 1.0, 0.00031999999999998696
Var12735, 1.0, 0.0006599999999999939
Var12736, 1.0, 0.0006000000000000449
Var12737, 1.0, 0.0013400000000000079
Var12738, 1.0, 0.0
Var12739, 1.0, 0.8618
Var12740, 1.0, 0.01976
Var12741, 1.0, 0.00027999999999994696
Var12742, 1.0, 0.0029400000000000537
Var12743, 1.0, 0.017000000000000015
Var12744, 1.0, 0.0
Var12745, 1.0, 0.8900399999999999
Var12746, 1.0, 0.38073999999999997
Var12747, 1.0, 0.0024199999999999777
Var12748, 0.0, 1.0
Var12749, 1.0, 0.018059999999999965
Var12750, 1.0, 0.0008799999999999919
Var12751, 1.0, 9.999999999998899e-05
Var12752, 1.0, 0.00029999999999996696
Var12753, 1.0, 0.01197999999999999
Var12754, 1.0, 0.039039999999999964
Var12755, 1.0, 0.0
Var12756, 1.0, 0.00024000000000001798
Var12757, 1.0, 0.17154000000000003
Var12758, 1.0, 0.0
Var12759, 1.0, 0.00039999999999995595
Var12760, 1.0, 0.0016800000000000148
Var12761, 1.0, 0.005979999999999985
Var12762, 1.0, 0.0028000000000000247
Var12763, 1.0, 0.009759999999999991
Var12764, 1.0, 0.0
Var12765, 1.0, 0.00024000000000001798
Var12766, 1.0, 0.0
Var12767, 1.0, 0.0
Var12768, 1.0, 0.07162000000000002
Var12769, 1.0, 0.02739999999999998
Var12770, 1.0, 0.000260000000000038
Var12771, 1.0, 0.0
Var12772, 1.0, 0.0007000000000000339
Var12773, 1.0, 0.00031999999999998696
Var12774, 1.0, 0.0007200000000000539
Var12775, 1.0, 0.0030200000000000227
Var12776, 1.0, 0.00046000000000001595
Var12777, 1.0, 0.00036000000000002697
Var12778, 1.0, 0.006319999999999992
Var12779, 1.0, 9.999999999998899e-05
Var12780, 1.0, 0.00043999999999999595
Var12781, 1.0, 0.00017999999999995797
Var12782, 1.0, 0.011619999999999964
Var12783, 1.0, 0.0017000000000000348
Var12784, 1.0, 0.0032600000000000406
Var12785, 1.0, 0.0007200000000000539
Var12786, 1.0, 0.25016000000000005
Var12787, 1.0, 0.0
Var12788, 1.0, 0.0033600000000000296
Var12789, 0.022580000000000044, 0.99164
Var12790, 1.0, 0.5587
Var12791, 1.0, 0.0023199999999999887
Var12792, 1.0, 0.00029999999999996696
Var12793, 1.0, 0.0
Var12794, 1.0, 0.00034000000000000696
Var12795, 1.0, 0.03803999999999996
Var12796, 1.0, 0.006179999999999963
Var12797, 1.0, 7.999999999996898e-05
Var12798, 1.0, 0.0023800000000000487
Var12799, 1.0, 0.015079999999999982
Var12800, 1.0, 0.0008200000000000429
Var12801, 1.0, 0.07233999999999996
Var12802, 1.0, 0.0007000000000000339
Var12803, 1.0, 0.009140000000000037
Var12804, 1.0, 0.031159999999999966
Var12805, 1.0, 0.000160000000000049
Var12806, 1.0, 2.0000000000020002e-05
Var12807, 1.0, 0.0036800000000000166
Var12808, 1.0, 0.00038000000000004697
Var12809, 1.0, 0.035719999999999974
Var12810, 1.0, 0.0007800000000000029
Var12811, 1.0, 0.00871999999999995
Var12812, 1.0, 0.0031200000000000117
Var12813, 1.0, 0.00017999999999995797
Var12814, 1.0, 0.0005199999999999649
Var12815, 1.0, 0.00041999999999997595
Var12816, 1.0, 0.0
Var12817, 1.0, 0.0040999999999999925
Var12818, 1.0, 0.0
Var12819, 1.0, 0.0
Var12820, 1.0, 0.0004999999999999449
Var12821, 1.0, 0.0022600000000000398
Var12822, 1.0, 0.84848
Var12823, 1.0, 0.000140000000000029
Var12824, 1.0, 0.37483999999999995
Var12825, 1.0, 0.0018200000000000438
Var12826, 1.0, 0.008279999999999954
Var12827, 1.0, 0.0037599999999999856
Var12828, 1.0, 0.0037599999999999856
Var12829, 1.0, 0.006360000000000032
Var12830, 1.0, 0.015800000000000036
Var12831, 1.0, 0.0020000000000000018
